time,value
16:56:49,92
16:56:54,91
16:56:59,92
16:57:09,91
16:57:14,86
16:57:19,81
16:57:24,82
16:57:29,81
16:57:34,82
16:57:39,81
16:57:49,83
16:58:04,84
16:58:09,85
16:58:19,86
16:58:29,86
16:58:34,87
16:58:39,88
16:58:44,87
16:58:49,86
16:58:54,86
16:58:59,86
16:59:14,86
16:59:19,84
16:59:34,84
16:59:44,84
16:59:54,85
16:59:59,86
17:00:04,87
17:00:14,88
17:00:24,87
17:00:34,86
17:00:39,87
17:00:44,85
17:00:49,85
17:00:54,84
17:01:09,84
17:01:14,85
17:01:19,85
17:01:24,87
17:01:29,86
17:01:34,87
17:01:44,88
17:01:54,86
17:01:59,89
17:02:04,88
17:02:09,89
17:02:14,88
17:02:19,87
17:02:29,87
17:02:34,88
17:02:44,89
17:02:49,86
17:02:54,86
17:02:59,85
17:03:04,84
17:03:09,85
17:03:24,84
17:03:34,85
17:03:39,84
17:03:44,85
17:03:49,86
17:03:54,88
17:03:59,89
17:04:04,92
17:04:09,91
17:04:14,89
17:04:19,85
17:04:24,86
17:04:29,89
17:04:39,92
17:04:54,92
17:05:04,93
17:05:14,95
17:05:19,93
17:05:24,92
17:05:29,91
17:05:39,90
17:05:49,91
17:05:54,88
17:05:59,87
17:06:09,83
17:06:14,84
17:06:19,85
17:06:24,83
17:06:29,86
17:06:34,87
17:06:39,84
17:06:44,86
17:06:49,84
17:06:54,86
17:07:04,88
17:07:19,88
17:07:24,86
17:07:29,88
17:07:39,86
17:07:44,84
17:07:49,85
17:07:54,81
17:07:59,82
17:08:04,81
17:08:09,80
17:08:14,82
17:08:19,83
17:08:24,82
17:08:29,87
17:08:34,85
17:08:39,89
17:08:44,88
17:08:54,87
17:08:59,87
17:09:04,88
17:09:14,90
17:09:19,87
17:09:24,85
17:09:29,83
17:09:34,82
17:09:49,82
17:09:54,86
17:10:04,85
17:10:09,86
17:10:14,85
17:10:24,83
17:10:34,82
17:10:44,82
17:10:49,82
17:10:54,83
17:10:59,84
17:11:04,84
17:11:14,83
17:11:24,83
17:11:29,84
17:11:44,84
17:11:54,85
17:12:04,84
17:12:09,82
17:12:24,83
17:12:34,84
17:12:39,83
17:12:44,86
17:12:49,85
17:13:04,83
17:13:09,83
17:13:24,84
17:13:29,85
17:13:34,86
17:13:39,87
17:13:44,86
17:13:49,86
17:13:54,84
17:14:09,83
17:14:14,84
17:14:19,83
17:14:24,84
17:14:29,84
17:14:34,84
17:14:49,84
17:14:54,84
17:15:04,84
17:15:09,84
17:15:14,83
17:15:24,85
17:15:29,85
17:15:44,83
17:15:49,82
17:15:54,82
17:15:59,82
17:16:14,82
17:16:19,83
17:16:34,83
17:16:39,84
17:16:44,85
17:16:49,86
17:16:54,87
17:16:59,86
17:17:04,85
17:17:19,84
17:17:24,86
17:17:29,87
17:17:39,88
17:17:44,89
17:17:49,89
17:17:54,88
17:17:59,87
17:18:04,88
17:18:09,87
17:18:19,88
17:18:29,89
17:18:39,90
17:18:44,91
17:18:49,93
17:18:59,92
17:19:04,93
17:19:09,91
17:19:14,90
17:19:19,89
17:19:29,88
17:19:44,87
17:19:59,87
17:20:14,87
17:20:19,88
17:20:24,90
17:20:29,92
17:20:34,94
17:20:39,93
17:20:44,90
17:20:49,91
17:20:54,93
17:20:59,94
17:21:04,94
17:21:09,93
17:21:14,91
17:21:19,90
17:21:24,88
17:21:29,87
17:21:34,88
17:21:39,87
17:21:44,87
17:21:49,85
17:21:54,86
17:21:59,83
17:22:04,84
17:22:09,83
17:22:24,82
17:22:29,84
17:22:34,85
17:22:44,85
17:22:59,86
17:23:04,85
17:23:09,86
17:23:14,88
17:23:19,87
17:23:24,87
17:23:29,87
17:23:34,86
17:23:44,84
17:23:49,85
17:23:54,83
17:24:04,84
17:24:14,87
17:24:19,89
17:24:29,88
17:24:34,87
17:24:39,86
17:24:44,85
17:24:49,85
17:24:59,87
17:25:09,87
17:25:14,88
17:25:19,88
17:25:34,87
17:25:39,88
17:25:44,87
17:25:49,86
17:25:54,87
17:25:59,86
17:26:09,85
17:26:14,86
17:26:19,85
17:26:24,83
17:26:29,84
17:26:44,84
17:26:49,83
17:26:54,84
17:26:59,85
17:27:14,86
17:27:24,85
17:27:29,83
17:27:34,84
17:27:49,84
17:27:54,86
17:27:59,86
17:28:09,86
17:28:14,87
17:28:19,89
17:28:24,90
17:28:29,90
17:28:34,89
17:28:39,90
17:28:54,89
17:29:09,89
17:29:24,90
17:29:29,88
17:29:34,87
17:29:39,86
17:29:44,86
17:29:54,87
17:29:59,86
17:30:09,87
17:30:14,88
17:30:19,90
17:30:24,91
17:30:34,87
17:30:44,87
17:30:49,85
17:31:04,86
17:31:09,85
17:31:24,85
17:31:34,86
17:31:44,89
17:31:49,89
17:31:54,88
17:31:59,89
17:32:14,89
17:32:19,92
17:32:24,94
17:32:34,92
17:32:39,91
17:32:44,90
17:32:49,89
17:32:54,88
17:32:59,87
17:33:04,86
17:33:09,84
17:33:19,87
17:33:29,89
17:33:34,87
17:33:39,89
17:33:54,90
17:34:09,89
17:34:24,89
17:34:29,90
17:34:34,89
17:34:44,89
17:34:49,90
17:34:54,92
17:34:59,91
17:35:04,92
17:35:09,91
17:35:19,89
17:35:24,91
17:35:34,90
17:35:39,89
17:35:44,90
17:35:49,92
17:35:59,90
17:36:04,88
17:36:09,85
17:36:14,84
17:36:19,86
17:36:24,84
17:36:34,85
17:36:39,84
17:36:49,86
17:36:54,88
17:36:59,90
17:37:04,92
17:37:09,94
17:37:19,91
17:37:24,90
17:37:29,89
17:37:34,81
17:37:39,82
17:37:44,79
17:37:49,81
17:37:54,85
17:37:59,85
17:38:04,86
17:38:09,85
17:38:14,84
17:38:19,83
17:38:24,84
17:38:29,85
17:38:34,86
17:38:44,87
17:38:49,86
17:38:54,87
17:38:59,88
17:39:04,86
17:39:09,84
17:39:14,86
17:39:19,86
17:39:24,87
17:39:29,88
17:39:44,87
17:39:54,86
17:39:59,84
17:40:04,85
17:40:09,87
17:40:14,87
17:40:19,89
17:40:29,92
17:40:34,94
17:40:39,95
17:40:49,93
17:40:54,97
17:40:59,95
17:41:04,96
17:41:09,95
17:41:14,96
17:41:19,93
17:41:29,92
17:41:34,91
17:41:39,90
17:41:44,91
17:41:54,90
17:42:04,90
17:42:09,88
17:42:14,88
17:42:19,89
17:42:24,91
17:42:34,87
17:42:39,88
17:42:44,84
17:42:54,80
17:42:59,81
17:43:04,82
17:43:09,84
17:43:14,82
17:43:19,81
17:43:24,80
17:43:29,79
17:43:39,83
17:43:44,86
17:43:49,87
17:43:54,87
17:43:59,86
17:44:04,87
17:44:09,86
17:44:19,87
17:44:24,87
17:44:29,88
17:44:34,89
17:44:39,90
17:44:44,89
17:44:49,87
17:44:54,85
17:44:59,84
17:45:04,84
17:45:09,85
17:45:19,84
17:45:24,86
17:45:29,85
17:45:39,86
17:45:44,85
17:45:49,89
17:45:54,88
17:45:59,89
17:46:09,86
17:46:24,89
17:46:29,93
17:46:34,98
17:46:39,99
17:46:44,98
17:46:54,99
17:46:59,98
17:47:09,96
17:47:19,93
17:47:24,90
17:47:29,88
17:47:34,85
17:47:44,85
17:47:49,85
17:47:54,86
17:48:04,85
17:48:14,86
17:48:24,88
17:48:29,89
17:48:34,90
17:48:39,90
17:48:44,90
17:48:54,91
17:48:59,92
17:49:04,91
17:49:09,87
17:49:14,86
17:49:19,83
17:49:24,82
17:49:34,82
17:49:39,83
17:49:49,85
17:49:54,86
17:49:59,87
17:50:04,88
17:50:09,88
17:50:19,87
17:50:24,85
17:50:34,86
17:50:44,85
17:50:49,85
17:50:54,85
17:50:59,84
17:51:04,85
17:51:09,83
17:51:14,85
17:51:19,87
17:51:29,89
17:51:44,88
17:51:49,88
17:51:59,87
17:52:14,88
17:52:24,89
17:52:39,88
17:52:44,88
17:52:54,90
17:52:59,89
17:53:04,90
17:53:09,91
17:53:14,89
17:53:19,90
17:53:24,88
17:53:29,89
17:53:34,88
17:53:39,88
17:53:54,88
17:53:59,88
